Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1TP_165043_20140724_20170421_01_T1,LC81650432014205LGN01,2014/07/24,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/21,2014:205:07:17:04.9546960,2014:205:07:17:36.7246920,LGN,DAY,0,0,265,4,8.911,5.478,7.029,9,LPGS_2.7.0,66.61095881,96.63245706,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140724065253_20140724072950.01,LT8BPF20140724064859_20140724073043.01,LC08CPF_20140701_20140930_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.16"N,47°30'20.84"E,25°35'57.48"N,46°47'28.18"E,25°13'33.96"N,48°38'20.87"E,23°52'10.13"N,46°22'59.48"E,23°29'42.07"N,48°12'19.94"E,24.5531,47.50579,25.5993,46.79116,25.2261,48.63913,23.86948,46.38319,23.49502,48.20554,LC08_L1TP_165043_20140724_20170421_01_T1,LC81650432014205LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014205LGN01
LC08_L1TP_166043_20140715_20170421_01_T1,LC81660432014196LGN01,2014/07/15,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/21,2014:196:07:23:15.4732130,2014:196:07:23:47.2432090,LGN,DAY,0,0,514,4,7.384,5.063,5.375,9,LPGS_2.7.0,67.13496044,92.61440494,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140715070613_20140715073800.01,LT8BPF20140715070219_20140715073853.01,LC08CPF_20140701_20140930_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.48"N,45°56'56.69"E,25°35'57.62"N,45°14'04.85"E,25°13'34.50"N,47°04'55.88"E,23°52'10.16"N,44°49'35.94"E,23°29'42.47"N,46°38'54.82"E,24.55319,45.94908,25.59934,45.23468,25.22625,47.08219,23.86949,44.82665,23.49513,46.64856,LC08_L1TP_166043_20140715_20170421_01_T1,LC81660432014196LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014196LGN01
LC08_L1TP_165043_20140708_20170421_01_T1,LC81650432014189LGN01,2014/07/08,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/21,2014:189:07:17:02.8525990,2014:189:07:17:34.6225950,LGN,DAY,0,0,243,4,8.95,5.645,6.945,9,LPGS_2.7.0,67.51590354,90.29438784,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15101,7691,7551,7691,7551,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140708065227_20140708072948.02,LT8BPF20140708064833_20140708073041.02,LC08CPF_20140701_20140930_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.58"N,47°29'27.67"E,25°35'57.05"N,46°46'34.90"E,25°13'33.42"N,48°37'27.73"E,23°52'09.77"N,46°22'05.99"E,23°29'41.57"N,48°11'26.63"E,24.55294,47.49102,25.59918,46.77636,25.22595,48.62437,23.86938,46.36833,23.49488,48.19073,LC08_L1TP_165043_20140708_20170421_01_T1,LC81650432014189LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014189LGN01
LC08_L1TP_166043_20140629_20170421_01_T1,LC81660432014180LGN01,2014/06/29,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/21,2014:180:07:23:07.7668650,2014:180:07:23:39.5368610,LGN,DAY,0,0,501,4,7.656,5.162,5.654,9,LPGS_2.7.0,67.99510791,88.47963551,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140629070629_20140629073753.01,LT8BPF20140629070235_20140629073846.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.73"N,45°57'23.80"E,25°35'57.05"N,45°14'31.99"E,25°13'33.78"N,47°05'23.17"E,23°52'09.55"N,44°50'02.98"E,23°29'41.64"N,46°39'21.96"E,24.55298,45.95661,25.59918,45.24222,25.22605,47.08977,23.86932,44.83416,23.4949,46.6561,LC08_L1TP_166043_20140629_20170421_01_T1,LC81660432014180LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014180LGN01
LC08_L1TP_165043_20140622_20170421_01_T1,LC81650432014173LGN01,2014/06/22,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/21,2014:173:07:16:55.2782530,2014:173:07:17:27.0482490,LGN,DAY,0,0,209,4,8.766,5.812,6.562,9,LPGS_2.7.0,68.35215783,88.04595236,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140622065953_20140622072940.01,LT8BPF20140622065559_20140622073033.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.58"N,47°29'49.85"E,25°35'57.05"N,46°46'57.86"E,25°13'33.60"N,48°37'49.66"E,23°52'09.44"N,46°22'28.78"E,23°29'41.39"N,48°11'48.37"E,24.55294,47.49718,25.59918,46.78274,25.226,48.63046,23.86929,46.37466,23.49483,48.19677,LC08_L1TP_165043_20140622_20170421_01_T1,LC81650432014173LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014173LGN01
LC08_L1TP_166043_20140613_20180526_01_T1,LC81660432014164LGN02,2014/06/13,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2014:164:07:23:05.3146590,2014:164:07:23:37.0846550,LGN,DAY,0,0,490,4,7.477,4.936,5.617,9,LPGS_13.1.0,68.74647419,88.82217505,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140613070603_20140613073750.02,LT8BPF20140613070209_20140613073843.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.20"N,45°56'24.00"E,25°35'57.62"N,45°13'32.70"E,25°13'34.43"N,47°04'22.76"E,23°52'09.88"N,44°49'03.43"E,23°29'42.11"N,46°38'21.30"E,24.55311,45.94,25.59934,45.22575,25.22623,47.07299,23.86941,44.81762,23.49503,46.63925,LC08_L1TP_166043_20140613_20180526_01_T1,LC81660432014164LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014164LGN02
LC08_L1TP_165043_20140606_20170422_01_T1,LC81650432014157LGN01,2014/06/06,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/22,2014:157:07:16:51.7163590,2014:157:07:17:23.4863550,LGN,DAY,0,0,244,4,8.518,5.376,6.607,9,LPGS_2.7.0,68.95937488,90.48105134,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140606065949_20140606072937.01,LT8BPF20140606065555_20140606073030.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.22"N,47°29'03.41"E,25°35'56.72"N,46°46'11.21"E,25°13'33.24"N,48°37'03.07"E,23°52'09.16"N,46°21'42.12"E,23°29'41.06"N,48°11'01.79"E,24.55284,47.48428,25.59909,46.76978,25.2259,48.61752,23.86921,46.3617,23.49474,48.18383,LC08_L1TP_165043_20140606_20170422_01_T1,LC81650432014157LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014157LGN01
LC08_L1TP_166043_20140528_20170422_01_T1,LC81660432014148LGN01,2014/05/28,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/22,2014:148:07:22:56.6779950,2014:148:07:23:28.4479910,LGN,DAY,0,0,515,4,7.513,4.982,5.624,9,LPGS_2.7.0,69.03028246,93.90846507,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140528070554_20140528073741.02,LT8BPF20140528070200_20140528073834.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.27"N,45°56'52.22"E,25°35'57.77"N,45°14'00.85"E,25°13'34.39"N,47°04'51.28"E,23°52'10.02"N,44°49'31.58"E,23°29'42.04"N,46°38'49.81"E,24.55313,45.94784,25.59938,45.23357,25.22622,47.08091,23.86945,44.82544,23.49501,46.64717,LC08_L1TP_166043_20140528_20170422_01_T1,LC81660432014148LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014148LGN01
LC08_L1TP_165043_20140521_20180526_01_T1,LC81650432014141LGN02,2014/05/21,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/05/26,2014:141:07:16:42.7450010,2014:141:07:17:14.5149970,LGN,DAY,.72,.72,252,4,8.514,5.516,6.485,9,LPGS_13.1.0,68.8530005,97.44745226,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140521065940_20140521072928.02,LT8BPF20140521065546_20140521073021.02,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.12"N,47°29'33.94"E,25°35'57.73"N,46°46'41.74"E,25°13'34.10"N,48°37'33.82"E,23°52'10.27"N,46°22'12.50"E,23°29'42.04"N,48°11'32.42"E,24.55309,47.49276,25.59937,46.77826,25.22614,48.62606,23.86952,46.37014,23.49501,48.19234,LC08_L1TP_165043_20140521_20180526_01_T1,LC81650432014141LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014141LGN02
LC08_L1TP_166043_20140512_20180526_01_T1,LC81660432014132LGN02,2014/05/12,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2014:132:07:22:58.3218570,2014:132:07:23:30.0918530,LGN,DAY,22.19,22.19,253,4,8.928,6.295,6.332,9,LPGS_13.1.0,68.23469447,102.78739326,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140512071018_20140512073743.01,LT8BPF20140512070624_20140512073836.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.73"N,45°54'48.49"E,25°35'54.60"N,45°11'52.76"E,25°13'37.16"N,47°02'44.92"E,23°52'06.13"N,44°47'30.44"E,23°29'44.02"N,46°36'50.33"E,24.55298,45.91347,25.5985,45.19799,25.22699,47.04581,23.86837,44.79179,23.49556,46.61398,LC08_L1TP_166043_20140512_20180526_01_T1,LC81660432014132LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014132LGN02
LC08_L1TP_165043_20140505_20170423_01_T1,LC81650432014125LGN01,2014/05/05,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/23,2014:125:07:16:51.1705990,2014:125:07:17:22.9405950,LGN,DAY,0,0,322,4,8.359,5.463,6.327,9,LPGS_2.7.0,67.4414455,107.31656804,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140505070148_20140505072936.01,LT8BPF20140505065754_20140505073029.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.16"N,47°28'24.42"E,25°35'55.14"N,46°45'27.68"E,25°13'37.38"N,48°36'21.85"E,23°52'06.96"N,46°21'05.47"E,23°29'44.59"N,48°10'27.34"E,24.5531,47.47345,25.59865,46.75769,25.22705,48.60607,23.8686,46.35152,23.49572,48.17426,LC08_L1TP_165043_20140505_20170423_01_T1,LC81650432014125LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014125LGN01
LC08_L1TP_166043_20140426_20170423_01_T1,LC81660432014116LGN01,2014/04/26,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/23,2014:116:07:23:12.8820150,2014:116:07:23:44.6520110,LGN,DAY,28.92,28.92,416,4,7.652,5.458,5.363,9,LPGS_2.7.0,65.95190348,113.15730983,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140426070921_20140426073758.01,LT8BPF20140426070527_20140426073851.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.59"N,45°55'18.98"E,25°35'55.50"N,45°12'22.97"E,25°13'37.70"N,47°03'16.20"E,23°52'07.39"N,44°48'00.54"E,23°29'44.92"N,46°37'21.50"E,24.55322,45.92194,25.59875,45.20638,25.22714,47.0545,23.86872,44.80015,23.49581,46.62264,LC08_L1TP_166043_20140426_20170423_01_T1,LC81660432014116LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014116LGN01
LC08_L1TP_165043_20140419_20170423_01_T1,LC81650432014109LGN01,2014/04/19,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/23,2014:109:07:17:07.1319600,2014:109:07:17:38.9019560,LGN,DAY,2.67,2.67,335,4,8.367,5.53,6.279,9,LPGS_2.7.0,64.43514821,117.47328012,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140419070315_20140419072952.01,LT8BPF20140419065921_20140419073045.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.48"N,47°28'28.38"E,25°35'55.43"N,46°45'31.18"E,25°13'37.34"N,48°36'26.57"E,23°52'07.54"N,46°21'08.96"E,23°29'44.74"N,48°10'32.05"E,24.55319,47.47455,25.59873,46.75866,25.22704,48.60738,23.86876,46.35249,23.49576,48.17557,LC08_L1TP_165043_20140419_20170423_01_T1,LC81650432014109LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014109LGN01
LC08_L1TP_166043_20140410_20170424_01_T1,LC81660432014100LGN01,2014/04/10,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/24,2014:100:07:23:28.4263600,2014:100:07:24:00.1963560,LGN,DAY,16.53,16.53,370,4,7.069,5.367,4.601,9,LPGS_2.7.0,62.08945453,122.52105145,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140410070650_20140410075100.01,LT8BPF20140410070256_20140410075153.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.98"N,45°55'24.46"E,25°35'54.92"N,45°12'29.12"E,25°13'37.24"N,47°03'21.13"E,23°52'06.53"N,44°48'06.30"E,23°29'44.20"N,46°37'26.08"E,24.55305,45.92346,25.59859,45.20809,25.22701,47.05587,23.86848,44.80175,23.49561,46.62391,LC08_L1TP_166043_20140410_20170424_01_T1,LC81660432014100LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014100LGN01
LC08_L1TP_165043_20140403_20170424_01_T1,LC81650432014093LGN01,2014/04/03,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/24,2014:093:07:17:24.3069680,2014:093:07:17:56.0769640,LGN,DAY,1.54,1.54,333,4,7.731,5.157,5.76,9,LPGS_2.7.0,60.01380647,126.02268534,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140403070157_20140403073009.01,LT8BPF20140403065803_20140403073102.01,LC08CPF_20140401_20140630_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.26"N,47°28'05.56"E,25°35'54.42"N,46°45'09.22"E,25°13'36.41"N,48°36'02.99"E,23°52'06.10"N,46°20'46.57"E,23°29'43.40"N,48°10'08.11"E,24.55285,47.46821,25.59845,46.75256,25.22678,48.60083,23.86836,46.34627,23.49539,48.16892,LC08_L1TP_165043_20140403_20170424_01_T1,LC81650432014093LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014093LGN01
LC08_L1TP_166043_20140325_20170424_01_T1,LC81660432014084LGN01,2014/03/25,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/24,2014:084:07:23:41.9844590,2014:084:07:24:13.7544550,LGN,DAY,11.36,11.36,357,4,7.353,5.428,4.961,9,LPGS_2.7.0,57.12308342,129.99436646,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140325070950_20140325075138.02,LT8BPF20140325070556_20140325075231.02,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.41"N,45°55'48.47"E,25°35'55.50"N,45°12'53.82"E,25°13'37.85"N,47°03'44.78"E,23°52'06.92"N,44°48'30.74"E,23°29'44.59"N,46°37'49.58"E,24.55317,45.93013,25.59875,45.21495,25.22718,47.06244,23.86859,44.80854,23.49572,46.63044,LC08_L1TP_166043_20140325_20170424_01_T1,LC81660432014084LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014084LGN01
LC08_L1TP_165043_20140318_20170425_01_T1,LC81650432014077LGN01,2014/03/18,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/25,2014:077:07:17:40.2036910,2014:077:07:18:11.9736870,LGN,DAY,.15,.15,399,4,6.979,4.959,4.911,9,LPGS_2.7.0,54.76485614,132.71768551,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140318070213_20140318073025.01,LT8BPF20140318065819_20140318073118.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.37"N,47°27'48.96"E,25°35'54.78"N,46°44'53.77"E,25°13'36.80"N,48°35'45.85"E,23°52'06.06"N,46°20'30.66"E,23°29'43.40"N,48°09'50.54"E,24.55288,47.4636,25.59855,46.74827,25.22689,48.59607,23.86835,46.34185,23.49539,48.16404,LC08_L1TP_165043_20140318_20170425_01_T1,LC81650432014077LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014077LGN01
LC08_L1TP_166043_20140309_20170425_01_T1,LC81660432014068LGN01,2014/03/09,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/25,2014:068:07:23:56.8989370,2014:068:07:24:28.6689330,LGN,DAY,72.77,72.77,147,4,8.777,6.495,5.903,9,LPGS_2.7.0,51.69841613,135.84060585,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140309071005_20140309075504.01,LT8BPF20140309070611_20140309075557.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.63"N,45°55'38.17"E,25°35'56.00"N,45°12'44.21"E,25°13'38.35"N,47°03'33.91"E,23°52'06.92"N,44°48'20.74"E,23°29'44.63"N,46°37'38.28"E,24.55323,45.92727,25.59889,45.21228,25.22732,47.05942,23.86859,44.80576,23.49573,46.6273,LC08_L1TP_166043_20140309_20170425_01_T1,LC81660432014068LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014068LGN01
LC08_L1TP_165043_20140302_20170425_01_T1,LC81650432014061LGN01,2014/03/02,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/25,2014:061:07:17:48.5695090,2014:061:07:18:20.3395050,LGN,DAY,2.07,2.07,385,4,6.725,4.807,4.704,9,LPGS_2.7.0,49.3500984,138.04678741,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140302070222_20140302073034.01,LT8BPF20140302065828_20140302073127.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.81"N,47°29'11.80"E,25°35'56.33"N,46°46'18.26"E,25°13'38.57"N,48°37'07.79"E,23°52'07.03"N,46°21'54.50"E,23°29'44.66"N,48°11'11.87"E,24.55328,47.48661,25.59898,46.77174,25.22738,48.61883,23.86862,46.36514,23.49574,48.18663,LC08_L1TP_165043_20140302_20170425_01_T1,LC81650432014061LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014061LGN01
LC08_L1TP_166043_20140221_20170425_01_T1,LC81660432014052LGN01,2014/02/21,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/25,2014:052:07:24:10.4706570,2014:052:07:24:42.2406530,LGN,DAY,.36,.36,577,4,7,5.031,4.867,9,LPGS_2.7.0,46.47200118,140.65675483,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140221071019_20140221075630.01,LT8BPF20140221070625_20140221075723.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.91"N,45°55'29.89"E,25°35'55.46"N,45°12'37.19"E,25°13'37.96"N,47°03'24.98"E,23°52'05.88"N,44°48'13.32"E,23°29'43.73"N,46°37'28.92"E,24.55303,45.92497,25.59874,45.21033,25.22721,47.05694,23.8683,44.8037,23.49548,46.6247,LC08_L1TP_166043_20140221_20170425_01_T1,LC81660432014052LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014052LGN01
LC08_L1TP_165043_20140214_20170425_01_T1,LC81650432014045LGN01,2014/02/14,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/25,2014:045:07:18:03.5863510,2014:045:07:18:35.3563470,LGN,DAY,.82,.82,407,4,6.019,4.35,4.16,9,LPGS_2.7.0,44.39825062,142.55127619,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140214070412_20140214075159.01,LT8BPF20140214070018_20140214075252.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.55"N,47°28'36.91"E,25°35'55.28"N,46°45'43.31"E,25°13'37.02"N,48°36'33.30"E,23°52'05.92"N,46°21'19.30"E,23°29'43.04"N,48°10'36.98"E,24.55293,47.47692,25.59869,46.76203,25.22695,48.60925,23.86831,46.35536,23.49529,48.17694,LC08_L1TP_165043_20140214_20170425_01_T1,LC81650432014045LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014045LGN01
LC08_L1TP_166043_20140205_20170426_01_T1,LC81660432014036LGN01,2014/02/05,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/26,2014:036:07:24:23.7187240,2014:036:07:24:55.4887200,LGN,DAY,.23,.23,571,4,6.843,4.967,4.707,9,LPGS_2.7.0,42.02609723,144.84668488,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15161,7741,7581,7741,7581,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140205071120_20140205075755.01,LT8BPF20140205070726_20140205075848.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.62"N,45°55'10.78"E,25°35'55.18"N,45°12'17.35"E,25°13'36.98"N,47°03'06.80"E,23°52'06.10"N,44°47'53.34"E,23°29'43.30"N,46°37'10.45"E,24.55295,45.91966,25.59866,45.20482,25.22694,47.05189,23.86836,44.79815,23.49536,46.61957,LC08_L1TP_166043_20140205_20170426_01_T1,LC81660432014036LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014036LGN01
LC08_L1TP_165043_20140129_20170426_01_T1,LC81650432014029LGN01,2014/01/29,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/26,2014:029:07:18:18.0772820,2014:029:07:18:49.8472780,LGN,DAY,16.78,16.78,328,4,6.474,4.693,4.459,9,LPGS_2.7.0,40.45671335,146.54479896,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140129070602_20140129075213.01,LT8BPF20140129070208_20140129075306.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.91"N,47°27'52.24"E,25°35'55.64"N,46°44'57.44"E,25°13'36.44"N,48°35'50.03"E,23°52'07.28"N,46°20'33.07"E,23°29'43.48"N,48°09'53.32"E,24.55303,47.46451,25.59879,46.74929,25.22679,48.59723,23.86869,46.34252,23.49541,48.16481,LC08_L1TP_165043_20140129_20170426_01_T1,LC81650432014029LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014029LGN01
LC08_L1TP_166043_20140120_20170426_01_T1,LC81660432014020LGN01,2014/01/20,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/26,2014:020:07:24:31.8519380,2014:020:07:25:03.6219340,LGN,DAY,.09,.09,568,4,7.037,4.964,4.988,9,LPGS_2.7.0,38.8505329,148.59518675,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140120071239_20140120080027.01,LT8BPF20140120070845_20140120080120.03,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.44"N,45°55'50.38"E,25°35'54.96"N,45°12'55.44"E,25°13'35.65"N,47°03'48.20"E,23°52'07.00"N,44°48'31.21"E,23°29'43.08"N,46°37'51.64"E,24.5529,45.93066,25.5986,45.2154,25.22657,47.06339,23.86861,44.80867,23.4953,46.63101,LC08_L1TP_166043_20140120_20170426_01_T1,LC81660432014020LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014020LGN01
