Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1GT_012031_20170918_20170929_01_T2,LC80120312017261LGN00,2017/09/18,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/09/29,2017:261:15:26:59.3833290,2017:261:15:27:31.1533270,LGN,DAY,98.19,98.99,-1,4,0,0,0,9,LPGS_2.7.0,46.72534447,153.22148575,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170918151552_20170918160054.02,LT8BPF20170906225803_20170920110733.01,LC08CPF_20170701_20170930_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.73"N,71°18'39.92"W,42°48'54.47"N,72°09'38.77"W,42°24'01.33"N,69°53'57.52"W,41°06'00.79"N,72°41'48.12"W,40°41'17.38"N,70°29'39.08"W,41.75937,-71.31109,42.81513,-72.16077,42.40037,-69.89931,41.10022,-72.6967,40.68816,-70.49419,LC08_L1GT_012031_20170918_20170929_01_T2,LC80120312017261LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017261LGN00
LC08_L1TP_012031_20170902_20170916_01_T1,LC80120312017245LGN00,2017/09/02,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/09/16,2017:245:15:26:57.3191850,2017:245:15:27:29.0891830,LGN,DAY,53.96,63.47,547,4,6.928,4.523,5.247,9,LPGS_2.7.0,51.8451129,147.80560172,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170902151414_20170902153830.01,LT8BPF20170821094620_20170906203736.01,LC08CPF_20170701_20170930_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.27"N,71°18'49.32"W,42°48'55.30"N,72°09'48.28"W,42°24'01.91"N,69°54'06.91"W,41°06'01.51"N,72°41'57.77"W,40°41'17.81"N,70°29'48.66"W,41.75952,-71.3137,42.81536,-72.16341,42.40053,-69.90192,41.10042,-72.69938,40.68828,-70.49685,LC08_L1TP_012031_20170902_20170916_01_T1,LC80120312017245LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017245LGN00
LC08_L1TP_012031_20170817_20170826_01_T1,LC80120312017229LGN00,2017/08/17,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/08/26,2017:229:15:26:54.4294230,2017:229:15:27:26.1994210,LGN,DAY,8.94,13.57,654,4,7.136,4.504,5.534,9,LPGS_2.7.0,56.34433843,141.99850414,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170817151411_20170817153827.01,LT8BPF20170808101524_20170821090344.01,LC08CPF_20170701_20170930_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.78"N,71°19'00.62"W,42°48'55.84"N,72°09'59.15"W,42°24'02.30"N,69°54'18.29"W,41°06'02.16"N,72°42'09.14"W,40°41'18.35"N,70°30'00.50"W,41.75966,-71.31684,42.81551,-72.16643,42.40064,-69.90508,41.1006,-72.70254,40.68843,-70.50014,LC08_L1TP_012031_20170817_20170826_01_T1,LC80120312017229LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017229LGN00
LC08_L1TP_012031_20170801_20170811_01_T1,LC80120312017213LGN00,2017/08/01,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/08/11,2017:213:15:26:48.9196440,2017:213:15:27:20.6896420,LGN,DAY,2.95,1.66,612,4,7.637,4.76,5.972,9,LPGS_2.7.0,60.05601091,136.59943624,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170801151406_20170801153822.02,LT8BPF20170723095958_20170808075421.01,LC08CPF_20170701_20170930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.06"N,71°18'45.94"W,42°48'55.33"N,72°09'43.96"W,42°24'01.80"N,69°54'03.96"W,41°06'01.33"N,72°41'54.17"W,40°41'17.52"N,70°29'46.36"W,41.75946,-71.31276,42.81537,-72.16221,42.4005,-69.9011,41.10037,-72.69838,40.6882,-70.49621,LC08_L1TP_012031_20170801_20170811_01_T1,LC80120312017213LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017213LGN00
LC08_L1TP_012031_20170716_20170727_01_T1,LC80120312017197LGN00,2017/07/16,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/07/27,2017:197:15:26:41.0862180,2017:197:15:27:12.8562160,LGN,DAY,3.67,2.27,575,4,7.94,4.74,6.369,9,LPGS_2.7.0,62.88407793,132.6355684,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170716151358_20170716153814.01,LT8BPF20170709195400_20170723094622.01,LC08CPF_20170701_20170930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.88"N,71°18'08.06"W,42°48'55.08"N,72°09'05.58"W,42°24'01.62"N,69°53'26.23"W,41°06'00.94"N,72°41'15.86"W,40°41'17.16"N,70°29'08.70"W,41.75941,-71.30224,42.8153,-72.15155,42.40045,-69.89062,41.10026,-72.68774,40.6881,-70.48575,LC08_L1TP_012031_20170716_20170727_01_T1,LC80120312017197LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017197LGN00
LC08_L1TP_012031_20170630_20180125_01_T1,LC80120312017181LGN01,2017/06/30,T1,1, 012, 031, 012, 031,NADIR,-.001,2018/01/25,2017:181:15:26:37.4845160,2017:181:15:27:09.2545140,LGN,DAY,89.44,84.27,49,4,9.713,7.555,6.104,9,LPGS_13.0.0,64.69473689,131.03678421,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170630151355_20170630153810.01,LT8BPF20170624090820_20170709173309.01,LC08CPF_20170401_20170630_01.04,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.46"N,71°18'40.50"W,42°48'56.63"N,72°09'37.58"W,42°24'03.13"N,69°53'58.74"W,41°06'02.41"N,72°41'48.16"W,40°41'18.67"N,70°29'41.50"W,41.75985,-71.31125,42.81573,-72.16044,42.40087,-69.89965,41.10067,-72.69671,40.68852,-70.49486,LC08_L1TP_012031_20170630_20180125_01_T1,LC80120312017181LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017181LGN01
LC08_L1TP_012031_20170614_20170628_01_T1,LC80120312017165LGN00,2017/06/14,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/06/28,2017:165:15:26:33.0004190,2017:165:15:27:04.7704170,LGN,DAY,3.03,8.2,634,4,7.876,4.905,6.162,9,LPGS_2.7.0,65.28239392,132.2349226,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170614151350_20170614153806.01,LT8BPF20170610053508_20170624082615.01,LC08CPF_20170401_20170630_01.03,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.67"N,71°19'08.80"W,42°48'55.84"N,72°10'06.35"W,42°24'02.12"N,69°54'26.57"W,41°06'01.98"N,72°42'16.96"W,40°41'17.99"N,70°30'09.43"W,41.75963,-71.31911,42.81551,-72.16843,42.40059,-69.90738,41.10055,-72.70471,40.68833,-70.50262,LC08_L1TP_012031_20170614_20170628_01_T1,LC80120312017165LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017165LGN00
LC08_L1GT_012031_20170529_20170615_01_T2,LC80120312017149LGN00,2017/05/29,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/06/15,2017:149:15:26:25.8586350,2017:149:15:26:57.6286330,LGN,DAY,99.97,99.92,-1,4,0,0,0,9,LPGS_2.7.0,64.37073925,135.62038935,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170529151343_20170529153759.01,LT8BPF20170524093008_20170610031353.01,LC08CPF_20170401_20170630_01.03,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.96"N,71°19'00.66"W,42°48'56.23"N,72°09'58.82"W,42°24'02.16"N,69°54'17.93"W,41°06'02.63"N,72°42'09.43"W,40°41'18.31"N,70°30'00.76"W,41.75971,-71.31685,42.81562,-72.16634,42.4006,-69.90498,41.10073,-72.70262,40.68842,-70.50021,LC08_L1GT_012031_20170529_20170615_01_T2,LC80120312017149LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017149LGN00
LC08_L1GT_012031_20170513_20170525_01_T2,LC80120312017133LGN00,2017/05/13,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/05/25,2017:133:15:26:15.6013510,2017:133:15:26:47.3713480,LGN,DAY,100,100,-1,4,0,0,0,9,LPGS_2.7.0,61.81138267,139.81576781,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170513151333_20170513153748.01,LT8BPF20170511102015_20170524092152.01,LC08CPF_20170401_20170630_01.03,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.20"N,71°18'11.56"W,42°48'55.51"N,72°09'09.94"W,42°24'01.15"N,69°53'28.54"W,41°06'02.09"N,72°41'20.83"W,40°41'17.48"N,70°29'11.62"W,41.7595,-71.30321,42.81542,-72.15276,42.40032,-69.89126,41.10058,-72.68912,40.68819,-70.48656,LC08_L1GT_012031_20170513_20170525_01_T2,LC80120312017133LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017133LGN00
LC08_L1GT_012031_20170427_20170515_01_T2,LC80120312017117LGN00,2017/04/27,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/05/15,2017:117:15:26:09.5858350,2017:117:15:26:41.3558320,LGN,DAY,97.33,98.14,-1,4,0,0,0,9,LPGS_2.7.0,57.70433374,143.5543612,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170427152236_20170427153742.02,LT8BPF20170427000359_20170511075931.01,LC08CPF_20170401_20170630_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.96"N,71°18'32.80"W,42°48'56.23"N,72°09'29.74"W,42°24'02.02"N,69°53'50.35"W,41°06'02.48"N,72°41'41.14"W,40°41'17.99"N,70°29'33.90"W,41.75971,-71.30911,42.81562,-72.15826,42.40056,-69.89732,41.10069,-72.69476,40.68833,-70.49275,LC08_L1GT_012031_20170427_20170515_01_T2,LC80120312017117LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017117LGN00
LC08_L1TP_012031_20170411_20170415_01_T1,LC80120312017101LGN00,2017/04/11,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/04/15,2017:101:15:26:20.3983270,2017:101:15:26:52.1683240,LGN,DAY,9.51,22.07,626,4,7.599,5.032,5.695,9,LPGS_2.7.0,52.40929722,146.45555714,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15761,8011,7881,8011,7881,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170411133444_20170411153753.01,LT8BPF20170327085754_20170411160422.01,LC08CPF_20170401_20170630_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.63"N,71°20'47.65"W,42°48'53.82"N,72°11'49.52"W,42°24'05.26"N,69°56'08.34"W,41°05'58.96"N,72°43'53.18"W,40°41'19.97"N,70°31'44.29"W,41.75962,-71.34657,42.81495,-72.19709,42.40146,-69.93565,41.09971,-72.73144,40.68888,-70.52897,LC08_L1TP_012031_20170411_20170415_01_T1,LC80120312017101LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017101LGN00
LC08_L1TP_012031_20170326_20170329_01_T1,LC80120312017085LGN00,2017/03/26,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/03/29,2017:085:15:26:27.5497610,2017:085:15:26:59.3197580,LGN,DAY,86.59,80.58,129,4,7.885,5.381,5.763,9,LPGS_2.7.0,46.38341018,148.67114881,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170326151345_20170326160022.01,LT8BPF20170313072704_20170327084418.02,LC08CPF_20170101_20170331_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.81"N,71°20'00.31"W,42°48'54.18"N,72°11'01.93"W,42°24'05.26"N,69°55'20.86"W,41°05'59.28"N,72°43'05.92"W,40°41'19.93"N,70°30'57.17"W,41.75967,-71.33342,42.81505,-72.18387,42.40146,-69.92246,41.0998,-72.71831,40.68887,-70.51588,LC08_L1TP_012031_20170326_20170329_01_T1,LC80120312017085LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017085LGN00
LC08_L1GT_012031_20170310_20170317_01_T2,LC80120312017069LGN00,2017/03/10,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/03/17,2017:069:15:26:37.2228100,2017:069:15:27:08.9928080,LGN,DAY,100,100,-1,4,0,0,0,9,LPGS_2.7.0,40.12108769,150.52584299,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170310124421_20170310160207.01,LT8BPF20170225090252_20170313050703.01,LC08CPF_20170101_20170331_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.77"N,71°20'06.11"W,42°48'53.21"N,72°11'07.04"W,42°24'03.92"N,69°55'26.40"W,41°05'58.42"N,72°43'11.68"W,40°41'18.74"N,70°31'03.32"W,41.75938,-71.33503,42.81478,-72.18529,42.40109,-69.924,41.09956,-72.71991,40.68854,-70.51759,LC08_L1GT_012031_20170310_20170317_01_T2,LC80120312017069LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017069LGN00
LC08_L1TP_012031_20170222_20170301_01_T1,LC80120312017053LGN00,2017/02/22,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/03/01,2017:053:15:26:44.9272070,2017:053:15:27:16.6972050,LGN,DAY,59.8,71.71,204,4,9.579,6.346,7.175,9,LPGS_2.7.0,34.14568673,152.37640418,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170222151625_20170222160415.01,LT8BPF20170211153314_20170225082016.01,LC08CPF_20170101_20170331_01.02,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.92"N,71°19'59.59"W,42°48'54.47"N,72°11'00.53"W,42°24'04.68"N,69°55'19.38"W,41°05'59.78"N,72°43'05.66"W,40°41'19.61"N,70°30'56.84"W,41.7597,-71.33322,42.81513,-72.18348,42.4013,-69.92205,41.09994,-72.71824,40.68878,-70.51579,LC08_L1TP_012031_20170222_20170301_01_T1,LC80120312017053LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017053LGN00
LC08_L1TP_012031_20170206_20180130_01_T1,LC80120312017037LGN02,2017/02/06,T1,1, 012, 031, 012, 031,NADIR,-.001,2018/01/30,2017:037:15:26:50.3709670,2017:037:15:27:22.1409640,LGN,DAY,7.78,4.58,625,4,8.109,4.83,6.514,9,LPGS_13.0.0,28.9755036,154.42030087,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170206152053_20170206160420.01,LT8BPF20170126100746_20170211131243.01,LC08CPF_20170101_20170331_01.03,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.81"N,71°19'36.52"W,42°48'54.65"N,72°10'37.34"W,42°24'04.43"N,69°54'56.12"W,41°06'00.22"N,72°42'43.02"W,40°41'19.64"N,70°30'34.13"W,41.75967,-71.32681,42.81518,-72.17704,42.40123,-69.91559,41.10006,-72.71195,40.68879,-70.50948,LC08_L1TP_012031_20170206_20180130_01_T1,LC80120312017037LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017037LGN02
LC08_L1GT_012031_20170121_20170218_01_T2,LC80120312017021LGN01,2017/01/21,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/02/18,2017:021:15:26:58.2519060,2017:021:15:27:30.0219040,LGN,DAY,87.14,85.15,-1,4,0,0,0,9,LPGS_2.7.0,25.08701894,156.70057149,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170121152101_20170121160428.01,LT8BPF20170113025501_20170126095930.01,LC08CPF_20170101_20170331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.09"N,71°20'09.96"W,42°48'54.00"N,72°11'10.97"W,42°24'03.35"N,69°55'29.21"W,41°05'59.71"N,72°43'17.04"W,40°41'18.71"N,70°31'07.57"W,41.75947,-71.3361,42.815,-72.18638,42.40093,-69.92478,41.09992,-72.7214,40.68853,-70.51877,LC08_L1GT_012031_20170121_20170218_01_T2,LC80120312017021LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017021LGN01
LC08_L1TP_012031_20170105_20170218_01_T1,LC80120312017005LGN01,2017/01/05,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/18,2017:005:15:27:02.8435060,2017:005:15:27:34.6135040,LGN,DAY,49.7,47.28,562,4,8.536,5.11,6.837,9,LPGS_2.7.0,22.85323815,159.051001,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20170105152106_20170105160433.01,LT8BPF20161230070504_20170113003504.01,LC08CPF_20170101_20170331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.95"N,71°20'10.79"W,42°48'54.00"N,72°11'11.51"W,42°24'03.06"N,69°55'29.75"W,41°05'59.89"N,72°43'17.87"W,40°41'18.60"N,70°31'08.44"W,41.75943,-71.33633,42.815,-72.18653,42.40085,-69.92493,41.09997,-72.72163,40.6885,-70.51901,LC08_L1TP_012031_20170105_20170218_01_T1,LC80120312017005LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312017005LGN01
LC08_L1TP_012031_20161220_20170218_01_T1,LC80120312016355LGN01,2016/12/20,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/18,2016:355:15:27:05.0565540,2016:355:15:27:36.8265510,LGN,DAY,30.86,26.52,291,4,9.074,5.607,7.135,9,LPGS_2.7.0,22.4844286,161.18201661,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161220152108_20161220153838.01,LT8BPF20161214105756_20161230070504.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.63"N,71°19'34.50"W,42°48'54.90"N,72°10'34.54"W,42°24'03.78"N,69°54'53.64"W,41°06'00.32"N,72°42'41.44"W,40°41'18.89"N,70°30'32.87"W,41.75962,-71.32625,42.81525,-72.17626,42.40105,-69.9149,41.10009,-72.71151,40.68858,-70.50913,LC08_L1TP_012031_20161220_20170218_01_T1,LC80120312016355LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016355LGN01
LC08_L1TP_012031_20161204_20170219_01_T1,LC80120312016339LGN01,2016/12/04,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/19,2016:339:15:27:10.1968840,2016:339:15:27:41.9668810,LGN,DAY,21.47,34.98,409,4,8.647,5.037,7.028,9,LPGS_2.7.0,23.97027084,162.69556793,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161204152113_20161204160440.01,LT8BPF20161204000523_20161214083706.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.91"N,71°20'11.72"W,42°48'54.04"N,72°11'11.15"W,42°24'02.63"N,69°55'30.58"W,41°05'59.78"N,72°43'18.62"W,40°41'18.10"N,70°31'10.31"W,41.75942,-71.33659,42.81501,-72.18643,42.40073,-69.92516,41.09994,-72.72184,40.68836,-70.51953,LC08_L1TP_012031_20161204_20170219_01_T1,LC80120312016339LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016339LGN01
LC08_L1TP_012031_20161118_20180130_01_T1,LC80120312016323LGN02,2016/11/18,T1,1, 012, 031, 012, 031,NADIR,-.001,2018/01/30,2016:323:15:27:11.3169050,2016:323:15:27:43.0869030,LGN,DAY,1.96,7.42,580,4,8.064,4.704,6.549,9,LPGS_13.0.0,27.09562339,163.24312276,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161118152114_20161118160441.01,LT8BPF20161114203648_20161203213854.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.21"N,71°20'01.36"W,42°48'55.58"N,72°11'00.85"W,42°24'03.92"N,69°55'20.17"W,41°06'01.37"N,72°43'08.54"W,40°41'19.39"N,70°31'00.12"W,41.75978,-71.33371,42.81544,-72.18357,42.40109,-69.92227,41.10038,-72.71904,40.68872,-70.5167,LC08_L1TP_012031_20161118_20180130_01_T1,LC80120312016323LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016323LGN02
LC08_L1TP_012031_20161102_20170221_01_T1,LC80120312016307LGN02,2016/11/02,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/21,2016:307:15:27:11.6958230,2016:307:15:27:43.4658200,LGN,DAY,5.63,9.21,636,4,7.568,4.746,5.895,9,LPGS_2.7.0,31.48120433,162.54589522,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161102151827_20161102160442.01,LT8BPF20161031082742_20161114181604.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.56"N,71°19'50.81"W,42°48'55.01"N,72°10'50.23"W,42°24'02.88"N,69°55'09.26"W,41°06'01.01"N,72°42'58.39"W,40°41'18.60"N,70°30'49.72"W,41.7596,-71.33078,42.81528,-72.18062,42.4008,-69.91924,41.10028,-72.71622,40.6885,-70.51381,LC08_L1TP_012031_20161102_20170221_01_T1,LC80120312016307LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016307LGN02
LC08_L1TP_012031_20161017_20170219_01_T1,LC80120312016291LGN01,2016/10/17,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/19,2016:291:15:27:11.0898290,2016:291:15:27:42.8598260,LGN,DAY,13.43,7.71,483,4,7.493,5.064,5.523,9,LPGS_2.7.0,36.67238589,160.47715832,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161017151739_20161017160305.01,LT8BPF20161016160913_20161031081406.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.92"N,71°19'40.69"W,42°48'55.48"N,72°10'40.08"W,42°24'02.92"N,69°54'58.68"W,41°06'01.69"N,72°42'48.71"W,40°41'18.85"N,70°30'39.56"W,41.7597,-71.32797,42.81541,-72.1778,42.40081,-69.9163,41.10047,-72.71353,40.68857,-70.51099,LC08_L1TP_012031_20161017_20170219_01_T1,LC80120312016291LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016291LGN01
LC08_L1GT_012031_20161001_20170220_01_T2,LC80120312016275LGN01,2016/10/01,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/02/20,2016:275:15:27:05.4993410,2016:275:15:27:37.2693380,LGN,DAY,.16,2.83,-1,4,0,0,0,9,LPGS_2.7.0,42.20194183,157.03351303,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20161001151534_20161001160300.01,LT8BPF20160917100055_20161002083254.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.67"N,71°18'30.13"W,42°48'55.40"N,72°09'29.41"W,42°24'02.52"N,69°53'47.98"W,41°06'01.58"N,72°41'38.40"W,40°41'18.42"N,70°29'29.22"W,41.75963,-71.30837,42.81539,-72.15817,42.4007,-69.89666,41.10044,-72.694,40.68845,-70.49145,LC08_L1GT_012031_20161001_20170220_01_T2,LC80120312016275LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016275LGN01
LC08_L1TP_012031_20160915_20170223_01_T1,LC80120312016259LGN01,2016/09/15,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:259:15:27:04.8441220,2016:259:15:27:36.6141190,LGN,DAY,42.85,29,246,4,8.254,5.838,5.834,9,LPGS_2.7.0,47.65083306,152.37455743,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160915151422_20160915160059.01,LT8BPF20160902084122_20160917074027.02,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.85"N,71°18'49.36"W,42°48'55.87"N,72°09'48.13"W,42°24'02.77"N,69°54'07.45"W,41°06'01.94"N,72°41'57.66"W,40°41'18.53"N,70°29'49.24"W,41.75968,-71.31371,42.81552,-72.16337,42.40077,-69.90207,41.10054,-72.69935,40.68848,-70.49701,LC08_L1TP_012031_20160915_20170223_01_T1,LC80120312016259LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016259LGN01
